Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
1.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
2.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
3.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
4.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
5.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
6.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
7.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
8.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
9.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
10.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
11.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
12.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
13.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
14.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
15.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
16.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
17.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
18.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
19.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
20.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
21.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
22.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
23.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
24.0;0.0;0.0;0.0;-2.4699781556084147e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.61412476533658;108.38180169301013;40.53076490992967;108.38180169301013;-6.485570364780322e-11
